Text,label
I like the ease of using this Bible.  I depend on the text to speech aspect a lot.  Way better than it used to be.  I highly recommend this.,1
I chose this Bible app because of the reviews which said it was the easiest for clicking into a specific verse.  They were right.  I am very pleased.,1
I have this on my old tablet but will be putting on my new one.I like having my Bible near me and I usually take the tablet if I'm sitting waiting at the Dr office. Thats often too!!,1
I love this Bible app because you can use it offline as well as online. You can take it with you to read anywhere. Very user friendly.,1
"I love this Tecarta Bible App. I switch easily between several versions as I read, quickly able to compare the way different translations or paraphrases as I process spiritual truth. The NIV is a standard check when I want something well-translated. When",1
"Our preacher uses this Bible as reference when creating his sermons, and he grew up using this translation. fairly easy to understand and is a terrific resource for students who like to know a bit more about the Bible. I use it somethings when doing Bibl",1
great addition to my kindle books it is an easier version to understand now i can read the bible anywear without having to actually carry the bible,1
"I use this version for my Beth Moore Bible Study and really like it--it fits with what she uses in her teaching, and is easy to follow.",1
This is a great Bible that I can take with me when I don't have online service.  It's a bit hard to take notes on.,1
Very easy to use.  Taking notes is much easier in this bible app than others I've tried. WOULD recommend this app.,1
Love this translation and the software that is provided with this Bible.  Love to use the feature where you can put two translations side by side.  Love the 4 color highlighting and many other features.  Great features,1
"This Bible is awesome. I love the fact that the app works offline, highly convenient when you attend a church that has yet to install wi-fi. The best improvement is being able to type in a keyword or name and tons of scripture references are instantly av",1
I enjoy using this Bible it is very easy to use. I love the note taking feature and the search and bookmarks features I would recommend it yo others.,1
"Wow, not sure what more I can really say than this app really does exceed all of my expectations!! I already had an app that read the Bible out loud (Cross Connect), which I really love, so i debated even trying this one. I decided to give the free versi",1
A great and easier way to use the bible. I absolutly love it. A great use in bible school activities.,1
"I have been involved in my church all my life and enjoy the easy access to all the books, that I use, I don'''''t have to pack the Bible with me all the time now",1
"I had seen ads for these electronic Bibles,but this Christmas when my wife gave mea Kindle Fire HD, one off the first downloadable was this. Immediately I searched for favorite verses, highlighted and went over several times.I was awed by the reading too",1
"The NKJV Bible has been faithfully and fabulously done with all the care and finesse it deserves - I now use this version as a parrallel and it has everything I look for..., and more.",1
Enjoy this version of the Bible.  Very easy to navigate from Book to Book and Verse to Verse. Cost was worth it.,1
The NKJV Bible is easy to understand and speaks to me with a clear message.  It is a good source of information to help people have a more clear meaning to the classic KJV.,1
NKJV Bible is easy to manipulate. I adore the fact that I can make notes and highlight. This allows me to reread my Sunday School lesson or sermon that was presented.Tracie,1
This is an excellent tool for my Bible study. I use it many days during the week. It is easy to use & responds quickly.,1
"I love the way I can have two versions open at the same time, side by side, and easily compare versions.  I like the way I have all my Bible versions, my study Bible, and devotionals all at my fingertips.  No need to switch between apps.",1
I love this bible and I also got the Message Bible.  Wi-Fi is not needed and these two bibles work well side by side in Church.  Highly recommended.,1
The app has many features which I also use when I do a comparable study out of my personal Bible study including being able to highlight verses and take side notes. I recommend this app for Bible students of all stages of their growth in the knowledge of,1
"I love this version of the Bible and I also love the way that it will move or go down the page as you read, which also may be changed to go faster or slower as you read!",1
"I use my Kindle for my daily Bible reading time, not for Bible study.  I have a KJV and this NKJV and I like to switch between them and compare wording, etc.  On the KJV app you go to where you want to start reading and reading is continuous, that is you",0
This Tecarta Company has produced a wonderful Bible Program that this app and many other Bible Versions can be installed. This NKJV is what I use to preach from and if you choose some of the other Bible Version Apps - you can quickly move from one to the,1
"I think this is an excellent Bible. Easy to locate books, chapters, and verses. Good reference Bible. Easy to read.",1
"I really like this bible version for my kindle hd.  I find it a bit easier to use than the YouVersion bible. With this bible, your not required to go online, you can read it anyplace. And to make it a parallel bible, you do have to choose another bible o",1
I have looked at lots of Bible apps but had not found one like this where I can highlight only one word or I can make a note that will attach to the very spot I made the note.  Lots of other goodies.  The only down side is that every translation costs mo,1
"Truly decent Bible app.  There is a slight learning curve as to how to access various Bible books but once that is figured out, then it is a wonderful tool on one's Kindle and certainly less cumbersome to carry around than an actual book.  These &#34;pag",1
For those people who want to read the Bible and understand what you are reading this is the Bible to get. Don't listen to those people clergy et.all that say &#34;If the King James was good enough for Paul it is good enough for me&#34;. They don't know w,1
"Great investment.  This Bible is easy to read and understand.  It is easy tofind  scriptures, to make notes and to mark scriptures for future reference.Excellent purchase.",1
"I have been using this app (Bible) since November of 2013 on my kindle fire HD. This app is wonderful, I'm still new to tablets but I can find everything I need, you can highlight in different colors,it has good navigation to each book or verses. This is",1
I have used many different bibles in digital format and this is by far the best. There are lots of options available to make your study of God's word easier.,1
"after my Bible fell apart,  it dawned on me to use my Kindle Fire instead of searching for another. this app was highly recommended and I must say,  I love it!! very easy to use and I particularly like the margin notes that readily available. I also like",1
"I love love love this version of the NKJ Bible!!! It is so easy to navigate, highlight and make notes in. There are margin notes and I take church sermon notes right in the program too! I like that I can add folders and organize the notes. My daughter li",1
Great Bible App and easy to navigate through. Has alot of features that are useful for Bible study.  Easy to locate individual verses.,1
It is a great tool when you are in Church or anywhere. It has helped me to keep up with the service and in Bible Studies. and the audio help me pronounce words that I didn't know before. I love it!!!!!,1
Mega Bible Dictionaries by Ian Vink is an excellent book. I like it very much and highly recommend it! It is great!,1
Mega Bible dictionary was very well designed to allow one to navigate easily in ones quest to find meanings. I found it easy to search and pick words that I needed to learn extensive information on. It's a very resourceful app that will assist you in res,1
This has also the scriptures in it. It is very informative for a christian or anyone looking for answers about the bible.,1
"I am so disappointed in this app!  It advertises many versions of the Bible and you only get 1.  Aside from that, the search feature is worthless.  It merely sits there spinning saying it is searching and then after a time a box will pop up saying it has",0
Mega Bible Encyclopedia by Ian Vink is an excellent book. I like it very much and highly recommend it! It is great!,1
This also has the bible in it. It is a good tool for someone looking for the answers for themselves or someone else.,1
"Great resource, sermon help and bible study help.  Everything I need to help as I study people, places and things. Areas of interest are explored and explained.",1
"The Modern King James Bible and Multiple Histories of the Christian Faith, all in a single app.  Normally, you would need a fairly large bookcase to store the entire library of dozens of volumes describing how Modern day Christinity came about.Such thing",1
This is a great resource. It containes more documents than I will probably ever be able to get through. But when it comes to the bible I like to have anything that might come up in a conversation.,1
I am amazed by this wonderful Christian Bible Library.  So much to learn in one place.  I am blessed to have this library on my Kindle.,1
"Thank you for offering the Quarterly in digital form. Now I have the bible, quarterly and all of EGW books to take to church and anywhere I am, can't ask for more. Free!",1
"If you don't want to carry your Sabbath School Quarterly with you to church and already have a Bible app on your Kindle, then this is the program for you. Works very nicely.",1
This program is awesome. The only improvements I can think of would be to correct whatever problem there is with the companion Bible program and make the teachers guide available as an option.,1
"I am so pleased to study my Sabbath School Lesson on KindleFire. I will have the lesson handy nearly always, the Bible verses are right there too! Thank you so much.I got it today because I did not know this quarter was avalible until now.",1
It's very easy to manage and meet my expectations! I'll be using it very often for my worship and Bible stud,1
I have tried this program on two different tablets. It will not download Bibles. Just will not work on either of my Android 4.XX tabs.,0
I was looking for a easy Bible app that you could access without the Internet. My sister suggested this one. I have liked it since and would suggest to anyone who is looking for one such that is easy and no-access Internet.,1
This Bible app is better than other Bible apps because it is well organized. It is easy to go from one verse or book to another. Highlighting works well and scrolling is smooth. I am very pleased with this app.,1
"I'm not a religious person but this Bible is exactly what I was looking for whenever a religious debate comes up because you have the NT in Greek as well as the complete Vulgate in Latin and even a Hebrew version, so it is great to look up the original v",1
"It's a great stop watch, and we use it for home-school related activities as well as for Bible Drill timing.Easy to use, and easy to reset - love the ""restart"" option to be set for pushing the start button - each time you touch the start button, it will",1
Makes reading more enjoyable and accessible.I often do not read the Bible as I should.  This product keeps me focused on spiritual applications of God's word. It also motivated me to study more.,1
this app relates to life directly. it gives quotes from the Bible that truly help with life and keeps your focus on God. recommend. to all.,1
Who are you in Christ?  These daily verses from the Bible siw Our Identity in Christ.  Very uplifting!  I like the daily notification at the top on my tablet.,1
This daily Bible reading gives me the strength to get through each day. I really appreciate this being a free app.,1
I love this app.  I love having access so easily to daily Bible verses. I read it everyday and it brings me peace,1
Very nice to have daily Bible verses to start your day. Share this app and verses with your friends and family.,1
"This has been such a blessing to me.  I read this every day!  You must download this app!  Sometimes when I don't have time to get my Bible out,  I pull up this app.",1
"I really like this app, it gives me a new verse each time I open it and it's a nice way to get some Bible time in. I am so glad that I downloaded it to my kindle. It's. always a pick me up to read a new verse.",1
this app is such a blessing to me. my kindle is always with me and I can access Bible verses many times during the day. I recommend it 100%.,1
A great little lift and reminder of God's word each day. Some passages will cause me to open my Bible and read further on the mentioned verse.,1
"ok if your just looking for something to amuse you or pass time, but if you want to find inspiration i recommend the bible....",0
great way to get your daily reading in the Bible and gain inspirational messages for your day. thank you and keep up the good work!,1
"It's really nice to have a daily Bible verse pop up to give me something to focus on for the day.However, I frequently forget to look at the notification bar so sometimes it's later on in the day before I check. I wish there was a bit more of a notificat",1
"I have really, really found this version to be very helpful when I am doing bible studies as it makes for easier understanding in breaking the verses down into plain english. I usually read the King James version but alot of people do not like the thee's",1
This is a great Bible app. The main advantage is that it is downloaded to your kindle and you can read it any where without wi-fi. I have been using NLT for many years and find it to be the best for the true meaning of the scriptures. The free &quot; you,1
The NLT version is the first bible I read through. This was several years ago and since I have read five other versions through completely (including KJV).,1
Absolutely love this app.  I can carry my Bible everywhere with me and find scripture references with the touch of a finger.  I love being able to take notes in church right on the app.,1
I love this bible translation. It was my first time reading it. It is very easy and help you understand the bible.,1
Love reading this. Like all it has to offer with different versions and the audio. Will continue studyingthis bible.,1
"This use to be the BEST bible app for offline. With the recent update now the owners can charge you through sms messaging , according to my trust go security app. I'm very dissappointed that another company doesn't care about the consumer.",0
"I love this Tecarta Bible App. I switch easily between several versions as I read, quickly able to compare the way different translations or paraphrases as I process spiritual truth. The Message and the NLT in particular present vocabulary and phrases di",1
"Our preacher uses this Bible. It's easier to understand than other translations and our congregation is not well-versed enough in Bible studying to use the NIV or ESV. I like it when doing Bible study with my wife, who is also learning the Bible. This Bi",1
"While I own a number of translations, I enjoy using the NLT for my daily Bible reading. I like this particular company's app for several reasons:1. Ease of navigation - It only takes three taps to navigate from one chapter and verse to a different chapte",1
Love the software with this Bible.  I like to put two translations together side beside and this software provides for that.  Once you learn the features it is pretty phenominal.,1
best Bible app I'he come across. Able to add other translations very easily as could be and switch between Bible,1
"This is the most accurate bible to get the niv is an inaccurate translation for (yes thks will cause distaste towards me) 7th graders. It changes flesh to sinful nature,which are not synonymous, thus altering an entire generations thought, as just one ex",1
"Easy to use, quick select bible verse, easy navigation.Coordinates well with other translations by same publisher. Love the feature that gives expanded definition of words.",1
I highly recommend this Bible as it is easy to use.  It's the one I use for my daily reading.,1
"This app I find easy to use, very powerful delivers a very readable and accurate translation of the Bible.  I find myself using it in church in lieu of my study bible for its rapid changing to other books, and verses.I recommend it to everyone. And like",1
Enjoy listening to the Bible and reading with the person reading the Bible.  I seem to get a lot more out of it.,1
We have several different bibles on our Kindle. None are easy to navigate. They got it right with this one. I really like the highlight feature along with notes and bookmarks. I will probably add a couple more versions. Great app for a tablet. I have it,1
"Having used another book for the NASB Bible and experiencing issues that made it unusable, I searched and found this App.  This is far beyond the one I had used for 3 months. Search can be done by the book you're reading, the Old Testament, and New Testa",1
The other Bible I had on my kindle  the books of the Bible were so small that I had a hard time finding the names of the books.  I have macular degeneration and the new one helps a great deal.  Thank you.,1
I love the Bible and i love Jesus so much there is no way to go wrong with Him or His word to all who want to come to Him anytime of our life before our breath is taken away from this earth to join Him in His heavens. This is exciting to have on my kindl,1
"This is the very best Bible on the market. I have quit a number of Bible books, apps on my Kindle but this one is by far the best.  I use it to the exclusion of all the others.",1
"This is my third Tecarta Bible and I have never been disappointed. It is so easy to navigate and being able to do hilighting in the color of your choice, insert margin notes and organize and rename bookmarks is wonderful. It has a night reading mode (whi",1
Very good and easy to use reference talking bible. If you're looking for a language bible that is easy to understand this is the one for you.,1
The Word Of God in NASB new American standerd Biblea good way to spread the gospel...  and can email verses,1
"I was looking for an NASB  Bible for my Kindle Fire HDX and  I am sold glad that I found this app. Not only is it an NASB Bible, but I can actually listen to it read the Bible to me! I absolutely love it. In fact I love it so much I found the same app fo",1
This NASB Bible application sounds like a great app.  When will it be available for the Kindle Fire HD?  I have the Kindle Fire HD 7 and the web page indicates that it isn't compatible for my device.  Hoping it will be available soon.UPDATE:  When the ap,1
Great Bible App. easy to navigate and has many great features for study and reading.  I especially like the cross reference and footnote features which are easy to access in the text.  The text-to-speech feature for having verses read aloud is really goo,1
NASB is one of the easiest versions to understand God's word. One of the best translations of the Bible. Get it.,1
This bible app was exactly what I wanted. I needed just the new american standard version with quick easy access to verses in a hurry. Using this app for this purpose does not require an internet connection. It comes with lots of extra features which you,1
I have tried many Bible apps and this one is the easiest one I have used.  It is very simple to highlight or bookmark things.  You can even make your own notes in the margins. They way you scroll thru the chapters and versus makes finding things even eas,1
"The Bible Scholar Set 1 of 2 is very informative as well educationally. Brings new insights to the Holy Bible, very easy to understand and follow. Non - confusing, provieds clarification on points that seem hard to understand. Easy to read and follow, ma",1
I love this app because of the way they explain the books of the bible and is great for someone new who wants to know more about the Christian life.,1
Great way to help study the Bible.  With Set 1 they make a  way of referencing the Bible.  I use them often.,1
"The Bible SCHOLAR SET: As I learned the 2nd voulme is a must ""Have to complete a 2 volume set"". This 2nd volume is just as fastinating and accurate as the first volume. If you are planning a Bible study class, ""I discovered that the  2nd volume 'opened u",1
"I know its free but... that voice... its so... odd... kinda robotic... lol anyway, great Bible app but as I said a more human-ish sounding voice would be nice.",1
"As a student of the Bible, it is so cool having Strong Concordance's references at your fingertips, as well as other bible translations, books, commentaries. maps, and dictionaries that you can download as part of the app and have at your fingertips, too",1
lThe absolute best Bible app for the Kindle Fire paid or free. What really sold me is the &quot;Night Mode&quot; setting. White text on a black background makes reading off a lit screen easy on the eyes. Super slick interface. Navigation is a breeze. Jum,1
"In the preview, it showed commentary ability. This not the case. There is no way to obtain commentary on a verse or a book of the bible you are reading. You only get one version to read from. I deleted this one. Useless.",0
This is one of my favorite Bible Apps. It has Many Bible Versions to chose from and commentarys abd dictionarys and maps. This is a serious Bible Tool to have and use. I am a preacher and I use this App often - I recommend it highly.,1
"I have a Velocity Micro Cruz & this app actually works like its supposed to .  I have several Bible translations to choose from, several commentaries, dictionaries to choose from plus various other things, maps, books, etc...  It has split screen capabil",1
"I understand that the difference between &#34;love it&#34; and &#34;hate it&#34; when it comes to Bible-study apps can come down to a single translation, commentary, set of maps, or function being available or not.If you have found a Bible-study app that",1
"after about a dozen attempts, this is the best overall Bible app i have tried.five stars in usefulness as a study Bible with the study helps that are available via free download. best part ... these helps are easy to access and use!ease of viewing is onl",1
This app does does so much. I love it!the kj is linked to the Strongs concordance it has a list of commentaries to use and bible dictionaries. It has a lot of different languages and Bible translations. I do wish they had more of the latest translations,1
"I love this Bible! You can download different versions, dictionary's, maps and commentaries too! This app has everything you can want!!",1
"I am excited beyond words!!! A Bible app that I can actually read in church!! No Internet connection needed! 1000 stars from me, and it's free!",1
Great way to follow the preacher.Tap on the book of the bible.Then Tap the chapter.Very quick.We love it.,1
"The best Bible app for Android. A few feature requests: 1. turn off the soft-button backlights when in night mode and 2. be able to set colors to use in day and night mode. I'd love to see the RSV and NASB, but that's more a limitation of what's availabl",1
This is a great offline bible.  I love it and it's very simple.,1
"I chose this app because it has the opportunity to compare different versions of the bible, side by side, offline. Most of the features shown in the preview wasn't their after download. I'm not sure if they weren't downloaded, was not intended in the fre",0
THIS APP IS GREAT FOR BIBLE STUDY AND YOU CAN EVEN GET ACCESS TO MORE INFO ONLINE. WORKS GREAT OFF LINE. WOULD RECCOMEND.,1
